  Vértice 93 -> Cor 27
  Vértice 94 -> Cor 22
  Vértice 95 -> Cor 23
  Vértice 96 -> Cor 33
  Vértice 97 -> Cor 11
  Vértice 98 -> Cor 24
  Vértice 99 -> Cor 44
  Vértice 100 -> Cor 8
  Vértice 101 -> Cor 41
  Vértice 102 -> Cor 46
  Vértice 103 -> Cor 25
  Vértice 104 -> Cor 4
  Vértice 105 -> Cor 2
  Vértice 106 -> Cor 4
  Vértice 107 -> Cor 34
  Vértice 108 -> Cor 17
  Vértice 109 -> Cor 39
  Vértice 110 -> Cor 29
  Vértice 111 -> Cor 38
  Vértice 112 -> Cor 40
  Vértice 113 -> Cor 10
  Vértice 114 -> Cor 6
  Vértice 115 -> Cor 9
  Vértice 116 -> Cor 36
  Vértice 117 -> Cor 31
  Vértice 118 -> Cor 38
  Vértice 119 -> Cor 26
  Vértice 120 -> Cor 26
  Vértice 121 -> Cor 16
  Vértice 122 -> Cor 17
  Vértice 123 -> Cor 12
  Vértice 124 -> Cor 10
  Vértice 125 -> Cor 8
  Vértice 126 -> Cor 23
  Vértice 127 -> Cor 35
  Vértice 128 -> Cor 28
  Vértice 129 -> Cor 13
  Vértice 130 -> Cor 34
  Vértice 131 -> Cor 28
  Vértice 132 -> Cor 16
  Vértice 133 -> Cor 27
  Vértice 134 -> Cor 6
  Vértice 135 -> Cor 13
  Vértice 136 -> Cor 34
  Vértice 137 -> Cor 4
  Vértice 138 -> Cor 19
  Vértice 139 -> Cor 14
  Vértice 140 -> Cor 13
  Vértice 141 -> Cor 45
  Vértice 142 -> Cor 42
  Vértice 143 -> Cor 33
  Vértice 144 -> Cor 9
  Vértice 145 -> Cor 10
  Vértice 146 -> Cor 8
  Vértice 147 -> Cor 20
  Vértice 148 -> Cor 24
  Vértice 149 -> Cor 42
  Vértice 150 -> Cor 50
  Vértice 151 -> Cor 36
  Vértice 152 -> Cor 37
  Vértice 153 -> Cor 18
  Vértice 154 -> Cor 11
  Vértice 155 -> Cor 32
  Vértice 156 -> Cor 44
  Vértice 157 -> Cor 18
  Vértice 158 -> Cor 5
  Vértice 159 -> Cor 45
  Vértice 160 -> Cor 48
  Vértice 161 -> Cor 47
  Vértice 162 -> Cor 48
  Vértice 163 -> Cor 31
  Vértice 164 -> Cor 49
  Vértice 165 -> Cor 21
  Vértice 166 -> Cor 43
  Vértice 167 -> Cor 35
  Vértice 168 -> Cor 39
  Vértice 169 -> Cor 22
  Vértice 170 -> Cor 3
  Vértice 171 -> Cor 14
  Vértice 172 -> Cor 47
  Vértice 173 -> Cor 25
  Vértice 174 -> Cor 43
  Vértice 175 -> Cor 48
  Vértice 176 -> Cor 48
  Vértice 177 -> Cor 1
  Vértice 178 -> Cor 49
  Vértice 179 -> Cor 49
  Vértice 180 -> Cor 1
  Vértice 181 -> Cor 40
  Vértice 182 -> Cor 10
  Vértice 183 -> Cor 1
  Vértice 184 -> Cor 40
  Vértice 185 -> Cor 35
  Vértice 186 -> Cor 37
  Vértice 187 -> Cor 5
  Vértice 188 -> Cor 20
  Vértice 189 -> Cor 25
  Vértice 190 -> Cor 42
  Vértice 191 -> Cor 45
  Vértice 192 -> Cor 15
  Vértice 193 -> Cor 47
  Vértice 194 -> Cor 30
  Vértice 195 -> Cor 1
  Vértice 196 -> Cor 18
  Vértice 197 -> Cor 31
  Vértice 198 -> Cor 43
  Vértice 199 -> Cor 31
  Vértice 200 -> Cor 49
  Vértice 201 -> Cor 43
  Vértice 202 -> Cor 47
  Vértice 203 -> Cor 42
  Vértice 204 -> Cor 27
  Vértice 205 -> Cor 7
  Vértice 206 -> Cor 45
  Vértice 207 -> Cor 49
  Vértice 208 -> Cor 45
  Vértice 209 -> Cor 46
  Vértice 210 -> Cor 20
  Vértice 211 -> Cor 13
